S.no,Gender Name,Category Name,Color Name,SKU,Product Description,Base Price,Shipping Weight,Tax Rate %
1252,Unisex,Supima T-Shirt | UC23,White,USuRnHs-Wh-XS,Unisex Supima T-Shirt | UC23 White XS,260,250,5
1253,Unisex,Oversized Shirt | UC28,Baby Blue,UOsMShirtHs-BB-3XL,Unisex Oversized Shirt | UC28 Baby Blue 3XL,320,350,5
1254,Unisex,Oversized Standard T-Shirt | US22,White,UOSsMRnHs-Wh-XS,Unisex Oversized Standard T-Shirt | US22 White XS,190,330,5
1255,Unisex,Oversized Classic T-Shirt | UC22,Red,UOsMRnHs-Rd-XL,Unisex Oversized Classic T-Shirt | UC22 Red XL,240,350,5
1256,Unisex,Oversized Standard T-Shirt | US22,Black,UOSsMRnHs-Bk-XXL,Unisex Oversized Standard T-Shirt | US22 Black XXL,190,330,5
1257,Unisex,Oversized Classic T-Shirt | UC22,Light Baby Pink,UOsMRnHs-LBp-S,Unisex Oversized Classic T-Shirt | UC22 Light Baby Pink S,240,350,5
1258,Unisex,Oversized Classic T-Shirt | UC22,Navy Blue,UOsMRnHs-Nb-XXL,Unisex Oversized Classic T-Shirt | UC22 Navy Blue XXL,240,370,5
1259,Unisex,Supima T-Shirt | UC23,Lavender,USuRnHs-Lv-XXL,Unisex Supima T-Shirt | UC23 Lavender XXL,260,280,5
1260,Unisex,Joggers | UJ29,Maroon,UJog-Mn-S,Unisex Joggers | UJ29 Maroon S,400,500,5
1261,Unisex,Sweatshirt | UH26,Black,USs-Bk-M,Unisex Sweatshirt | UH26 Black M,330,620,5
1262,Unisex,Terry Oversized Tee | UT27,Navy Blue,UOsTMRnHs-Nb-L,Unisex Terry Oversized Tee | UT27 Navy Blue L,280,380,5
1263,Unisex,Hoodie,Grey Melange,UHd-Gm-M,Unisex Hoodie Grey Melange M,430,740,5
1264,Unisex,Sweatshirt | UH26,Light Baby Pink,USs-LBp-XL,Unisex Sweatshirt | UH26 Light Baby Pink XL,330,620,5
1265,Unisex,Tie Dye Shorts | UT68,Green Black,UTiDShorts-GrBk-L,Unisex Tie Dye Shorts | UT68 Green Black L,350,440,5
1266,Unisex,Terry Oversized Tee | UT27,Baby Blue,UOsTMRnHs-BB-XS,Unisex Terry Oversized Tee | UT27 Baby Blue XS,280,380,5
1267,Unisex,Hoodie,Mustard Yellow,UHd-MYl-XL,Unisex Hoodie Mustard Yellow XL,430,740,5
1268,Unisex,Terry Oversized Tee | UT27,Red,UOsTMRnHs-Rd-3XL,Unisex Terry Oversized Tee | UT27 Red 3XL,310,650,5
1269,Unisex,Hoodie,Red,UHd-Rd-XXL,Unisex Hoodie Red XXL,430,740,5
1270,Unisex,Acid Wash Oversized Tee | UC61,Olive Green,UAOsMrnhs-OG-S,Unisex Acid Wash Oversized Tee | UC61 Olive Green S,340,350,5
1271,Unisex,Hoodie,Mint,UHd-Mnt-3XL,Unisex Hoodie Mint 3XL,470,750,5
1272,Unisex,Classic baseball Cap |  BC33,Navy Blue,UBsCap-Nb-NA,Unisex Classic baseball Cap |  BC33 Navy Blue Standard,200,500,5
1273,Unisex,Acid Wash Hoodie | UH62,Bottle Green,UAHD-Gn-3XL,Unisex Acid Wash Hoodie | UH62 Bottle Green 3XL,690,740,5
1274,Unisex,Zip Hoodie | UH38,Black,UHwZHd-Bk-S,Unisex Zip Hoodie | UH38 Black S,680,950,5
1275,Unisex,Cotton Stretch T-Shirt | UC48,Black,UCoSRnHs-Bk-L,Unisex Cotton Stretch T-Shirt | UC48 Black L,230,500,5
1276,Unisex,Oversized Hoodie | UH32,Bottle Green,UOsHd-Gn-M,Unisex Oversized Hoodie | UH32 Bottle Green M,580,900,5
1277,Unisex,Varsity Jacket | UJ31,Bottle Green,UVarJac-Gn-S,Unisex Varsity Jacket | UJ31 Bottle Green S,685,1000,5
1278,Unisex,Cotton Stretch T-Shirt | UC48,Mint,UCoSRnHs-Mnt-XXL,Unisex Cotton Stretch T-Shirt | UC48 Mint XXL,230,500,5
1279,Unisex,Dog T-Shirts | DT59,Red,UDogtnk-Rd-L,Unisex Dog T-Shirts | DT59 Red L,150,450,5
1280,Unisex,Oversized Sweatshirt | UH35,White,UOSs-Wh-XL,Unisex Oversized Sweatshirt | UH35 White XL,460,850,5
1281,Unisex,Tie Dye Oversized T-Shirt | UT58,Green Black,UOsTiDRnHs-GrBk-XXL,Unisex Tie Dye Oversized T-Shirt | UT58 Green Black XXL,350,380,5
1282,Unisex,Basic T-Shirt PC | UB73,Navy Blue,UBscRnHs-Nb-S,Unisex Basic T-Shirt PC | UB73 Navy Blue S,90,240,5
1283,Unisex,Oversized Sweatshirt | UH35,White,UOSs-Wh-3XL,Unisex Oversized Sweatshirt | UH35 White 3XL,500,1250,5
1284,Unisex,Oversized Shirt | UC28,Baby Blue,UOsMShirtHs-BB-M,Unisex Oversized Shirt | UC28 Baby Blue M,290,300,5
1285,Unisex,Oversized Classic T-Shirt | UC22,Grey Melange,UOsMRnHs-Gm-L,Unisex Oversized Classic T-Shirt | UC22 Grey Melange L,240,350,5
1286,Unisex,Basic T-Shirt PC | UB73,Navy melange,UBscRnHs-Nml-L,Unisex Basic T-Shirt PC | UB73 Navy melange L,90,240,5
1287,Unisex,Oversized Standard T-Shirt | US22,Light Baby Pink,UOSsMRnHs-LBp-S,Unisex Oversized Standard T-Shirt | US22 Light Baby Pink S,190,330,5
1288,Unisex,Oversized Classic T-Shirt | UC22,Golden Yellow,UOsMRnHs-GYI-XS,Unisex Oversized Classic T-Shirt | UC22 Golden Yellow XS,240,350,5
1289,Unisex,Sweatshirt | UH26,Navy Blue,USs-Nb-3XL,Unisex Sweatshirt | UH26 Navy Blue 3XL,370,650,5
1290,Unisex,Oversized Classic T-Shirt | UC22,Mint,UOsMRnHs-Mnt-M,Unisex Oversized Classic T-Shirt | UC22 Mint M,240,350,5
1291,Unisex,Supima T-Shirt | UC23,Maroon,USuRnHs-Mn-XL,Unisex Supima T-Shirt | UC23 Maroon XL,260,250,5
1292,Unisex,Joggers | UJ29,Black,UJog-Bk-S,Unisex Joggers | UJ29 Black S,400,500,5
1293,Unisex,Oversized Classic T-Shirt | UC22,Off White,UOsMRnHs-OFw-XXL,Unisex Oversized Classic T-Shirt | UC22 Off White XXL,240,370,5
1294,Unisex,Joggers | UJ29,Maroon,UJog-Mn-XXL,Unisex Joggers | UJ29 Maroon XXL,400,600,5
1295,Unisex,Sweatshirt | UH26,Maroon,USs-Mn-L,Unisex Sweatshirt | UH26 Maroon L,330,620,5
1296,Unisex,Terry Oversized Tee | UT27,Maroon,UOsTMRnHs-Mn-XL,Unisex Terry Oversized Tee | UT27 Maroon XL,280,380,5
1297,Unisex,Hoodie,Red,UHd-Rd-L,Unisex Hoodie Red L,430,740,5
1298,Unisex,Tie Dye Oversized T-Shirt | UT58,Brown Black,UOsTiDRnHs-BrBk-3XL,Unisex Tie Dye Oversized T-Shirt | UT58 Brown Black 3XL,380,610,5
1299,Unisex,Terry Oversized Tee | UT27,White,UOsTMRnHs-Wh-XXL,Unisex Terry Oversized Tee | UT27 White XXL,280,420,5
1300,Unisex,Hoodie,Coral,UHd-Cor-XS,Unisex Hoodie Coral XS,430,740,5
1301,Unisex,Acid Wash Hoodie | UH62,Navy Blue,UAHD-Nb-XXL,Unisex Acid Wash Hoodie | UH62 Navy Blue XXL,650,740,5
1302,Unisex,Drawstring Bag,Red,UDsBg-Rd-NA,Unisex Drawstring Bag Red Standard,130,300,5
1303,Unisex,Terry Shorts | MT45,Lavender,UTShorts-Lv-L,Unisex Terry Shorts | MT45 Lavender L,330,440,5
1304,Unisex,Classic Bucket Hat | BH35,Lavender,UBktht-Lv-NA,Unisex Classic Bucket Hat | BH35 Lavender Standard,260,500,5
1305,Unisex,Cotton Stretch T-Shirt | UC48,Light Baby Pink,UCoSRnHs-LBp-S,Unisex Cotton Stretch T-Shirt | UC48 Light Baby Pink S,230,500,5
1306,Unisex,Dog T-Shirts | DT59,Black,UDogtnk-Bk-XXL,Unisex Dog T-Shirts | DT59 Black XXL,150,450,5
1307,Unisex,Oversized Hoodie | UH32,Black,UOsHd-Bk-XXL,Unisex Oversized Hoodie | UH32 Black XXL,580,1500,5
1308,Unisex,Varsity Jacket | UJ31,Lavender,UVarJac-Lv-M,Unisex Varsity Jacket | UJ31 Lavender M,685,1000,5
1309,Unisex,Tie Dye Oversized T-Shirt | UT58,Yellow,UOsTiDRnHs-Yl-S,Unisex Tie Dye Oversized T-Shirt | UT58 Yellow S,350,380,5
1310,Unisex,Dog T-Shirts | DT59,Black,UDogtnk-Bk-5XL,Unisex Dog T-Shirts | DT59 Black 5XL,210,480,5
1311,Unisex,Oversized Sweatshirt | UH35,Maroon,UOSs-Mn-XL,Unisex Oversized Sweatshirt | UH35 Maroon XL,460,850,5
1312,Unisex,Oversized Shirt | UC28,Navy Blue,UOsMShirtHs-Nb-M,Unisex Oversized Shirt | UC28 Navy Blue M,290,300,5
1313,Unisex,Oversized Classic T-Shirt | UC22,Off White,UOsMRnHs-OFw-XS,Unisex Oversized Classic T-Shirt | UC22 Off White XS,240,350,5
1314,Unisex,Supima T-Shirt | UC23,Black,USuRnHs-Bk-XXL,Unisex Supima T-Shirt | UC23 Black XXL,260,280,5
1315,Unisex,Joggers | UJ29,Bottle Green,UJog-Gn-M,Unisex Joggers | UJ29 Bottle Green M,400,500,5
1316,Unisex,Sweatshirt | UH26,White,USs-Wh-XL,Unisex Sweatshirt | UH26 White XL,330,620,5
1317,Unisex,Tote Bag Zipper,Red,UTbZp-Rd-NA,Unisex Tote Bag Zipper Red Standard,130,160,5
1318,Unisex,Terry Oversized Tee | UT27,Black,UOsTMRnHs-Bk-XS,Unisex Terry Oversized Tee | UT27 Black XS,280,380,5
1319,Unisex,Hoodie,Navy Blue,UHd-Nb-XL,Unisex Hoodie Navy Blue XL,430,740,5
1320,Unisex,Sweatshirt | UH26,Light Baby Pink,USs-LBp-S,Unisex Sweatshirt | UH26 Light Baby Pink S,330,620,5
1321,Unisex,Tie Dye Shorts | UT68,White Black,UTiDShorts-WhBk-XXL,Unisex Tie Dye Shorts | UT68 White Black XXL,350,440,5
1322,Unisex,Terry Oversized Tee | UT27,Baby Blue,UOsTMRnHs-BB-M,Unisex Terry Oversized Tee | UT27 Baby Blue M,280,380,5
1323,Unisex,Hoodie,Mustard Yellow,UHd-MYl-S,Unisex Hoodie Mustard Yellow S,430,740,5
1324,Unisex,Terry Oversized Tee | UT27,Black,UOsTMRnHs-Bk-3XL,Unisex Terry Oversized Tee | UT27 Black 3XL,310,650,5
1325,Unisex,Hoodie,Grey Melange,UHd-Gm-XXL,Unisex Hoodie Grey Melange XXL,430,740,5
1326,Unisex,Sweatpants | US52,Off White,USwtpt-OFw-L,Unisex Sweatpants | US52 Off White L,420,750,5
1327,Unisex,Acid Wash Oversized Tee | UC61,Maroon,UAOsMrnhs-Mn-XL,Unisex Acid Wash Oversized Tee | UC61 Maroon XL,340,350,5
1328,Unisex,Hoodie,Light Baby Pink,UHd-LBp-3XL,Unisex Hoodie Light Baby Pink 3XL,470,750,5
1329,Unisex,Acid Wash Hoodie | UH62,Maroon,UAHD-Mn-XS,Unisex Acid Wash Hoodie | UH62 Maroon XS,650,740,5
1330,Unisex,Zip Hoodie | UH38,White,UHwZHd-Wh-M,Unisex Zip Hoodie | UH38 White M,680,950,5
1331,Unisex,Cotton Stretch T-Shirt | UC48,White,UCoSRnHs-Wh-XS,Unisex Cotton Stretch T-Shirt | UC48 White XS,230,500,5
1332,Unisex,Oversized Hoodie | UH32,Navy Blue,UOsHd-Nb-L,Unisex Oversized Hoodie | UH32 Navy Blue L,580,900,5
1333,Unisex,Varsity Jacket | UJ31,Navy Blue,UVarJac-Nb-L,Unisex Varsity Jacket | UJ31 Navy Blue L,685,1000,5
1334,Unisex,Cotton Stretch T-Shirt | UC48,Mint,UCoSRnHs-Mnt-M,Unisex Cotton Stretch T-Shirt | UC48 Mint M,230,500,5
1335,Unisex,Dog T-Shirts | DT59,Royal Blue,UDogtnk-Rb-XS,Unisex Dog T-Shirts | DT59 Royal Blue XS,150,450,5
1336,Unisex,Oversized Sweatshirt | UH35,White,UOSs-Wh-S,Unisex Oversized Sweatshirt | UH35 White S,460,850,5
1337,Unisex,Varsity Jacket | UJ31,Red,UVarJac-Rd-3XL,Unisex Varsity Jacket | UJ31 Red 3XL,725,1500,5
1338,Unisex,Tie Dye Oversized T-Shirt | UT58,Green Black,UOsTiDRnHs-GrBk-M,Unisex Tie Dye Oversized T-Shirt | UT58 Green Black M,350,380,5
1339,Unisex,Basic T-Shirt PC | UB73,Black,UBscRnHs-Bk-XL,Unisex Basic T-Shirt PC | UB73 Black XL,90,240,5
1340,Unisex,Oversized Sweatshirt | UH35,Maroon,UOSs-Mn-XXL,Unisex Oversized Sweatshirt | UH35 Maroon XXL,460,1100,5
1341,Unisex,Oversized Shirt | UC28,Lavender,UOsMShirtHs-Lv-L,Unisex Oversized Shirt | UC28 Lavender L,290,300,5
1342,Unisex,Oversized Classic T-Shirt | UC22,Navy Blue,UOsMRnHs-Nb-XS,Unisex Oversized Classic T-Shirt | UC22 Navy Blue XS,240,350,5
1343,Unisex,Basic T-Shirt PC | UB73,Black melange,UBscRnHs-Bml-XS,Unisex Basic T-Shirt PC | UB73 Black melange XS,90,240,5
1344,Unisex,Oversized Standard T-Shirt | US22,Grey Melange,UOSsMRnHs-Gm-L,Unisex Oversized Standard T-Shirt | US22 Grey Melange L,190,330,5
1345,Unisex,Oversized Classic T-Shirt | UC22,Golden Yellow,UOsMRnHs-GYI-M,Unisex Oversized Classic T-Shirt | UC22 Golden Yellow M,240,350,5
1346,Unisex,Sweatshirt | UH26,Baby Blue,USs-BB-XXL,Unisex Sweatshirt | UH26 Baby Blue XXL,330,630,5
1347,Unisex,Oversized Classic T-Shirt | UC22,Coral,UOsMRnHs-Cor-XL,Unisex Oversized Classic T-Shirt | UC22 Coral XL,240,350,5
1348,Unisex,Supima T-Shirt | UC23,Maroon,USuRnHs-Mn-S,Unisex Supima T-Shirt | UC23 Maroon S,260,250,5
1349,Unisex,Oversized Classic T-Shirt | UC22,Coral,UOsMRnHs-Cor-XXL,Unisex Oversized Classic T-Shirt | UC22 Coral XXL,240,370,5
1350,Unisex,Joggers | UJ29,Navy Blue,UJog-Nb-XXL,Unisex Joggers | UJ29 Navy Blue XXL,400,600,5
1351,Unisex,Sweatshirt | UH26,Grey Melange,USs-Gm-XS,Unisex Sweatshirt | UH26 Grey Melange XS,330,620,5
1352,Unisex,Terry Oversized Tee | UT27,Maroon,UOsTMRnHs-Mn-S,Unisex Terry Oversized Tee | UT27 Maroon S,280,380,5
1353,Unisex,Hoodie,Royal Blue,UHd-Rb-XS,Unisex Hoodie Royal Blue XS,430,740,5
1354,Unisex,Tie Dye Oversized T-Shirt | UT58,Yellow,UOsTiDRnHs-Yl-3XL,Unisex Tie Dye Oversized T-Shirt | UT58 Yellow 3XL,380,610,5
1355,Unisex,Terry Oversized Tee | UT27,Off White,UOsTMRnHs-OFw-L,Unisex Terry Oversized Tee | UT27 Off White L,280,380,5
1356,Unisex,Hoodie,Coral,UHd-Cor-M,Unisex Hoodie Coral M,430,740,5
1357,Unisex,Acid Wash Hoodie | UH62,Navy Blue,UAHD-Nb-M,Unisex Acid Wash Hoodie | UH62 Navy Blue M,650,740,5
1358,Unisex,Drawstring Bag,Black,UDsBg-Bk-NA,Unisex Drawstring Bag Black Standard,130,300,5
1359,Unisex,Terry Shorts | MT45,Black,UTShorts-Bk-XL,Unisex Terry Shorts | MT45 Black XL,330,440,5
1360,Unisex,Supima T-Shirt | UC23,Beige,USuRnHs-Be-5XL,Unisex Supima T-Shirt | UC23 Beige 5XL,335,400,5
1361,Unisex,Cotton Stretch T-Shirt | UC48,Red,UCoSRnHs-Rd-XL,Unisex Cotton Stretch T-Shirt | UC48 Red XL,230,500,5
1362,Unisex,Dog T-Shirts | DT59,Black,UDogtnk-Bk-M,Unisex Dog T-Shirts | DT59 Black M,150,450,5
1363,Unisex,Oversized Hoodie | UH32,Lavender,UOsHd-Lv-L,Unisex Oversized Hoodie | UH32 Lavender L,580,900,5
1364,Unisex,Varsity Jacket | UJ31,Maroon,UVarJac-Mn-XL,Unisex Varsity Jacket | UJ31 Maroon XL,685,1000,5
1365,Unisex,Cotton Stretch T-Shirt | UC48,Lavender,UCoSRnHs-Lv-3XL,Unisex Cotton Stretch T-Shirt | UC48 Lavender 3XL,250,500,5
1366,Unisex,Dog T-Shirts | DT59,Grey Melange,UDogtnk-Gm-4XL,Unisex Dog T-Shirts | DT59 Grey Melange 4XL,190,480,5
1367,Unisex,Oversized Sweatshirt | UH35,Maroon,UOSs-Mn-S,Unisex Oversized Sweatshirt | UH35 Maroon S,460,850,5
1368,Unisex,Oversized Shirt | UC28,Black,UOsMShirtHs-Bk-L,Unisex Oversized Shirt | UC28 Black L,290,300,5
1369,Unisex,Tie Dye Oversized T-Shirt | UT58,White Lavender,UOsTiDRnHs-WhLv-XS,Unisex Tie Dye Oversized T-Shirt | UT58 White Lavender XS,350,380,5
1370,Unisex,Basic T-Shirt PC | UB73,Red,UBscRnHs-Rd-M,Unisex Basic T-Shirt PC | UB73 Red M,90,240,5
1371,Unisex,Supima T-Shirt | UC23,White,USuRnHs-Wh-M,Unisex Supima T-Shirt | UC23 White M,260,250,5
1372,Unisex,Oversized Shirt | UC28,Maroon,UOsMShirtHs-Mn-3XL,Unisex Oversized Shirt | UC28 Maroon 3XL,320,350,5
1373,Unisex,Oversized Standard T-Shirt | US22,White,UOSsMRnHs-Wh-M,Unisex Oversized Standard T-Shirt | US22 White M,190,330,5
1374,Unisex,Oversized Classic T-Shirt | UC22,Red,UOsMRnHs-Rd-S,Unisex Oversized Classic T-Shirt | UC22 Red S,240,350,5
1375,Unisex,Oversized Standard T-Shirt | US22,Beige,UOSsMRnHs-Be-XL,Unisex Oversized Standard T-Shirt | US22 Beige XL,190,330,5
1376,Unisex,Oversized Classic T-Shirt | UC22,Mustard Yellow,UOsMRnHs-MYl-L,Unisex Oversized Classic T-Shirt | UC22 Mustard Yellow L,240,350,5
1377,Unisex,Terry Oversized Tee | UT27,Lavender,UOsTMRnHs-Lv-XL,Unisex Terry Oversized Tee | UT27 Lavender XL,280,380,5
1378,Unisex,Hoodie,Olive Green,UHd-OG-L,Unisex Hoodie Olive Green L,430,740,5
1379,Unisex,Oversized Classic T-Shirt | UC22,Black,UOsMRnHs-Bk-S,Unisex Oversized Classic T-Shirt | UC22 Black S,240,350,5
1380,Unisex,Terry Oversized Tee | UT27,Jade,UOsTMRnHs-Jd-XXL,Unisex Terry Oversized Tee | UT27 Jade XXL,280,420,5
1381,Unisex,Hoodie,Baby Blue,UHd-BB-XS,Unisex Hoodie Baby Blue XS,430,740,5
1382,Unisex,Sweatpants | US52,Black,USwtpt-Bk-XXL,Unisex Sweatpants | US52 Black XXL,420,750,5
1383,Unisex,Acid Wash Oversized Tee | UC61,Maroon,UAOsMrnhs-Mn-S,Unisex Acid Wash Oversized Tee | UC61 Maroon S,340,350,5
1384,Unisex,Hoodie,Maroon,UHd-Mn-3XL,Unisex Hoodie Maroon 3XL,470,750,5
1385,Unisex,Acid Wash Hoodie | UH62,Maroon,UAHD-Mn-L,Unisex Acid Wash Hoodie | UH62 Maroon L,650,740,5
1386,Unisex,Cotton Stretch T-Shirt | UC48,White,UCoSRnHs-Wh-L,Unisex Cotton Stretch T-Shirt | UC48 White L,230,500,5
1387,Unisex,Hoodie,White,UHd-Wh-L,Unisex Hoodie White L,430,740,5
1388,Unisex,Oversized Hoodie | UH32,Black,UOsHd-Bk-XL,Unisex Oversized Hoodie | UH32 Black XL,580,900,5
1389,Unisex,Varsity Jacket | UJ31,Black,UVarJac-Bk-XS,Unisex Varsity Jacket | UJ31 Black XS,685,1000,5
1390,Unisex,Cotton Stretch T-Shirt | UC48,Lavender,UCoSRnHs-Lv-XXL,Unisex Cotton Stretch T-Shirt | UC48 Lavender XXL,230,500,5
1391,Unisex,Dog T-Shirts | DT59,Royal Blue,UDogtnk-Rb-L,Unisex Dog T-Shirts | DT59 Royal Blue L,150,450,5
1392,Unisex,Oversized Hoodie | UH32,Maroon,UOsHd-Mn-3XL,Unisex Oversized Hoodie | UH32 Maroon 3XL,620,1500,5
1393,Unisex,Varsity Jacket | UJ31,Black,UVarJac-Bk-3XL,Unisex Varsity Jacket | UJ31 Black 3XL,725,1500,5
1394,Unisex,Tie Dye Oversized T-Shirt | UT58,White Black,UOsTiDRnHs-WhBk-XXL,Unisex Tie Dye Oversized T-Shirt | UT58 White Black XXL,350,380,5
1395,Unisex,Basic T-Shirt PC | UB73,Black,UBscRnHs-Bk-S,Unisex Basic T-Shirt PC | UB73 Black S,90,240,5
1396,Unisex,Oversized Sweatshirt | UH35,Black,UOSs-Bk-XXL,Unisex Oversized Sweatshirt | UH35 Black XXL,460,1100,5
1397,Unisex,Oversized Shirt | UC28,Light Baby Pink,UOsMShirtHs-LBp-XL,Unisex Oversized Shirt | UC28 Light Baby Pink XL,290,300,5
1398,Unisex,Oversized Classic T-Shirt | UC22,Navy Blue,UOsMRnHs-Nb-M,Unisex Oversized Classic T-Shirt | UC22 Navy Blue M,240,350,5
1399,Unisex,Basic T-Shirt PC | UB73,Black melange,UBscRnHs-Bml-L,Unisex Basic T-Shirt PC | UB73 Black melange L,90,240,5
1400,Unisex,Acid Wash Oversized Tee | UC61,Navy Blue,UAOsMrnhs-Nb-L,Unisex Acid Wash Oversized Tee | UC61 Navy Blue L,340,350,5
1401,Unisex,Oversized Standard T-Shirt | US22,Navy Blue,UOSsMRnHs-Nb-XS,Unisex Oversized Standard T-Shirt | US22 Navy Blue XS,190,330,5
1402,Unisex,Oversized Classic T-Shirt | UC22,Purple,UOsMRnHs-Pu-XL,Unisex Oversized Classic T-Shirt | UC22 Purple XL,240,350,5
1403,Unisex,Sweatshirt | UH26,Lavender,USs-Lv-XXL,Unisex Sweatshirt | UH26 Lavender XXL,330,630,5
1404,Unisex,Oversized Classic T-Shirt | UC22,Coral,UOsMRnHs-Cor-S,Unisex Oversized Classic T-Shirt | UC22 Coral S,240,350,5
1405,Unisex,Supima T-Shirt | UC23,Navy Blue,USuRnHs-Nb-L,Unisex Supima T-Shirt | UC23 Navy Blue L,260,250,5
1406,Unisex,Oversized Classic T-Shirt | UC22,Mustard Yellow,UOsMRnHs-MYl-XXL,Unisex Oversized Classic T-Shirt | UC22 Mustard Yellow XXL,240,370,5
1407,Unisex,Joggers | UJ29,Lavender,UJog-Lv-L,Unisex Joggers | UJ29 Lavender L,400,500,5
1408,Unisex,Sweatshirt | UH26,Grey Melange,USs-Gm-M,Unisex Sweatshirt | UH26 Grey Melange M,330,620,5
1409,Unisex,Terry Oversized Tee | UT27,Red,UOsTMRnHs-Rd-L,Unisex Terry Oversized Tee | UT27 Red L,280,380,5
1410,Unisex,Hoodie,Royal Blue,UHd-Rb-M,Unisex Hoodie Royal Blue M,430,740,5
1411,Unisex,Sweatshirt | UH26,Coral,USs-Cor-XL,Unisex Sweatshirt | UH26 Coral XL,330,620,5
1412,Unisex,Tie Dye Shorts | UT68,White Lavender,UTiDShorts-WhLv-L,Unisex Tie Dye Shorts | UT68 White Lavender L,350,440,5
1413,Unisex,Terry Oversized Tee | UT27,Jade,UOsTMRnHs-Jd-XS,Unisex Terry Oversized Tee | UT27 Jade XS,280,380,5
1414,Unisex,Hoodie,Lavender,UHd-Lv-XL,Unisex Hoodie Lavender XL,430,740,5
1415,Unisex,Acid Wash Hoodie | UH62,Black,UAHD-Bk-XXL,Unisex Acid Wash Hoodie | UH62 Black XXL,650,740,5
1416,Unisex,Apron,Maroon,UApn-Mn-NA,Unisex Apron Maroon Standard,220,500,5
1417,Unisex,Terry Shorts | MT45,Black,UTShorts-Bk-S,Unisex Terry Shorts | MT45 Black S,330,440,5
1418,Unisex,Supima T-Shirt | UC23,Navy Blue,USuRnHs-Nb-5XL,Unisex Supima T-Shirt | UC23 Navy Blue 5XL,335,400,5
1419,Unisex,Cotton Stretch T-Shirt | UC48,Red,UCoSRnHs-Rd-S,Unisex Cotton Stretch T-Shirt | UC48 Red S,230,500,5
1420,Unisex,Baseball Ottoman Cap | BC50,Black,UOtmcap-Bk-NA,Unisex Baseball Ottoman Cap | BC50 Black Standard,220,450,5
1421,Unisex,Oversized Hoodie | UH32,Light Baby Pink,UOsHd-LBp-XL,Unisex Oversized Hoodie | UH32 Light Baby Pink XL,580,900,5
1422,Unisex,Varsity Jacket | UJ31,Maroon,UVarJac-Mn-S,Unisex Varsity Jacket | UJ31 Maroon S,685,1000,5
1423,Unisex,Cotton Stretch T-Shirt | UC48,Navy Blue,UCoSRnHs-Nb-3XL,Unisex Cotton Stretch T-Shirt | UC48 Navy Blue 3XL,250,500,5
1424,Unisex,Dog T-Shirts | DT59,Royal Blue,UDogtnk-Rb-3XL,Unisex Dog T-Shirts | DT59 Royal Blue 3XL,170,480,5
1425,Unisex,Oversized Sweatshirt | UH35,Bottle Green,UOSs-Gn-M,Unisex Oversized Sweatshirt | UH35 Bottle Green M,460,850,5
1426,Unisex,Oversized Shirt | UC28,White,UOsMShirtHs-Wh-XL,Unisex Oversized Shirt | UC28 White XL,290,300,5
1427,Unisex,Tie Dye Oversized T-Shirt | UT58,White Lavender,UOsTiDRnHs-WhLv-L,Unisex Tie Dye Oversized T-Shirt | UT58 White Lavender L,350,380,5
1428,Unisex,Basic T-Shirt PC | UB73,Grey Melange,UBscRnHs-Gm-XXL,Unisex Basic T-Shirt PC | UB73 Grey Melange XXL,90,240,5
1429,Unisex,Oversized Shirt | UC28,White,UOsMShirtHs-Wh-3XL,Unisex Oversized Shirt | UC28 White 3XL,320,350,5
1430,Unisex,Oversized Classic T-Shirt | UC22,Royal Blue,UOsMRnHs-Rb-L,Unisex Oversized Classic T-Shirt | UC22 Royal Blue L,240,350,5
1431,Unisex,Oversized Standard T-Shirt | US22,Beige,UOSsMRnHs-Be-S,Unisex Oversized Standard T-Shirt | US22 Beige S,190,330,5
1432,Unisex,Oversized Classic T-Shirt | UC22,Olive Green,UOsMRnHs-OG-XS,Unisex Oversized Classic T-Shirt | UC22 Olive Green XS,240,350,5
1433,Unisex,Sweatshirt | UH26,Baby Blue,USs-BB-XL,Unisex Sweatshirt | UH26 Baby Blue XL,330,620,5
1434,Unisex,Oversized Classic T-Shirt | UC22,Off White,UOsMRnHs-OFw-M,Unisex Oversized Classic T-Shirt | UC22 Off White M,240,350,5
1435,Unisex,Supima T-Shirt | UC23,Beige,USuRnHs-Be-XL,Unisex Supima T-Shirt | UC23 Beige XL,260,250,5
1436,Unisex,Joggers | UJ29,Grey Melange,UJog-Gm-L,Unisex Joggers | UJ29 Grey Melange L,400,500,5
1437,Unisex,Sweatshirt | UH26,White,USs-Wh-S,Unisex Sweatshirt | UH26 White S,330,620,5
1438,Unisex,Tote Bag Zipper,Black,UTbZp-Bk-NA,Unisex Tote Bag Zipper Black Standard,130,160,5
1439,Unisex,Terry Oversized Tee | UT27,Black,UOsTMRnHs-Bk-M,Unisex Terry Oversized Tee | UT27 Black M,280,380,5
1440,Unisex,Hoodie,Navy Blue,UHd-Nb-S,Unisex Hoodie Navy Blue S,430,740,5
1441,Unisex,Sweatshirt | UH26,Mustard Yellow,USs-MYl-L,Unisex Sweatshirt | UH26 Mustard Yellow L,330,620,5
1442,Unisex,Tie Dye Shorts | UT68,White Black,UTiDShorts-WhBk-M,Unisex Tie Dye Shorts | UT68 White Black M,350,440,5
1443,Unisex,Sweatpants | US52,Black,USwtpt-Bk-M,Unisex Sweatpants | US52 Black M,420,750,5
